Year,Month,Day,Hour,Stop,Passengers,Average temperature,Wind speed,Precipitation
2021,6,6,19,99,24,16.6,5,0
2021,6,6,19,99,19,16.6,5,0
2021,6,6,19,98,24,16.6,5,0
2021,6,6,20,98,20,17.4,3.9,0
2021,6,6,20,99,36,17.4,3.9,0
2021,6,6,20,99,23,17.4,3.9,0
2021,6,6,20,98,7,17.4,3.9,0
2021,6,6,20,98,8,17.4,3.9,0
2021,6,6,20,99,19,17.4,3.9,0
2021,6,6,21,99,17,17,2.5,0
2021,6,6,21,98,0,17,2.5,0
2021,6,6,21,99,15,17,2.5,0
2021,6,6,21,98,7,17,2.5,0
2021,6,6,21,99,5,17,2.5,0
2021,6,6,21,98,14,17,2.5,0
2021,6,6,22,98,9,17.3,4.2,0
2021,6,6,22,99,8,17.3,4.2,0
2021,6,6,22,98,12,17.3,4.2,0
2021,6,6,22,99,0,17.3,4.2,0
2021,6,6,23,98,13,17.2,5,0
2021,6,6,23,99,13,17.2,5,0
2021,6,6,23,98,18,17.2,5,0
2021,6,6,0,99,3,17.6,4,0
2021,6,6,0,98,9,17.6,4,0
2021,6,6,1,98,6,16.5,4.7,0
2021,6,6,1,99,0,16.5,4.7,0
2021,6,6,1,99,3,16.5,4.7,0
2021,6,6,2,98,8,15.6,3.8,0
2021,6,6,2,99,2,15.6,3.8,0
2021,6,7,6,98,21,15.3,2.9,0
2021,6,7,6,99,47,15.3,2.9,0
2021,6,7,6,98,19,15.3,2.9,0
2021,6,7,7,99,40,16.9,2.4,0
2021,6,7,7,98,25,16.9,2.4,0
2021,6,7,7,99,47,16.9,2.4,0
2021,6,7,8,98,33,18.9,1.8,0
2021,6,7,8,99,52,18.9,1.8,0
2021,6,7,8,98,18,18.9,1.8,0
2021,6,7,8,99,24,18.9,1.8,0
2021,6,7,9,98,28,20.7,1.2,0
2021,6,7,9,99,56,20.7,1.2,0
2021,6,7,9,98,18,20.7,1.2,0
2021,6,7,9,99,48,20.7,1.2,0
2021,6,7,10,98,18,22.7,1.3,0
2021,6,7,10,99,41,22.7,1.3,0
2021,6,7,10,98,7,22.7,1.3,0
2021,6,7,10,99,42,22.7,1.3,0
2021,6,7,10,99,39,22.7,1.3,0
2021,6,7,10,98,15,22.7,1.3,0
2021,6,7,11,98,11,24.4,1.4,0
2021,6,7,11,99,75,24.4,1.4,0
2021,6,7,11,99,81,24.4,1.4,0
2021,6,7,11,98,23,24.4,1.4,0
2021,6,7,11,98,22,24.4,1.4,0
2021,6,7,11,99,49,24.4,1.4,0
2021,6,7,12,99,50,25.2,2,0
2021,6,7,12,98,24,25.2,2,0
2021,6,7,12,98,22,25.2,2,0
2021,6,7,12,99,81,25.2,2,0
2021,6,7,13,99,120,25.8,1.8,0
2021,6,7,13,98,65,25.8,1.8,0
2021,6,7,13,98,62,25.8,1.8,0
2021,6,7,13,99,66,25.8,1.8,0
2021,6,7,13,99,56,25.8,1.8,0
2021,6,7,13,98,82,25.8,1.8,0
2021,6,7,14,98,50,25.2,3.9,0
2021,6,7,14,99,97,25.2,3.9,0
2021,6,7,14,99,77,25.2,3.9,0
2021,6,7,14,98,84,25.2,3.9,0
2021,6,7,14,98,77,25.2,3.9,0
2021,6,7,14,99,45,25.2,3.9,0
2021,6,7,15,98,77,24.6,5,0
2021,6,7,15,99,34,24.6,5,0
2021,6,7,15,98,82,24.6,5,0
2021,6,7,15,99,47,24.6,5,0
2021,6,7,15,98,127,24.6,5,0
2021,6,7,16,99,92,24.2,3.7,0
2021,6,7,16,98,145,24.2,3.7,0
2021,6,7,16,99,50,24.2,3.7,0
2021,6,7,16,99,49,24.2,3.7,0
2021,6,7,16,98,94,24.2,3.7,0
2021,6,7,17,98,53,24.4,5,0
2021,6,7,17,99,46,24.4,5,0
2021,6,7,17,99,61,24.4,5,0
2021,6,7,17,98,91,24.4,5,0
2021,6,7,17,99,29,24.4,5,0
2021,6,7,17,98,43,24.4,5,0
2021,6,7,18,99,46,20.3,6.3,0
2021,6,7,18,98,116,20.3,6.3,0
2021,6,7,18,98,58,20.3,6.3,0
2021,6,7,18,99,49,20.3,6.3,0
2021,6,7,18,99,23,20.3,6.3,0
2021,6,7,18,98,47,20.3,6.3,0
2021,6,7,19,99,26,19.5,4.2,0
2021,6,7,19,98,25,19.5,4.2,0
2021,6,7,19,99,16,19.5,4.2,0
2021,6,7,19,98,33,19.5,4.2,0
2021,6,7,20,98,65,19.9,3.4,0
2021,6,7,20,99,33,19.9,3.4,0
2021,6,7,20,99,16,19.9,3.4,0
2021,6,7,20,98,31,19.9,3.4,0
2021,6,7,20,98,38,19.9,3.4,0
2021,6,7,20,99,30,19.9,3.4,0
2021,6,7,21,98,11,18.6,3,0.1
2021,6,7,21,99,25,18.6,3,0.1
2021,6,7,21,98,22,18.6,3,0.1
2021,6,7,21,99,14,18.6,3,0.1
2021,6,7,21,99,16,18.6,3,0.1
2021,6,7,21,98,6,18.6,3,0.1
2021,6,7,22,98,11,18.3,1.8,0
2021,6,7,22,99,8,18.3,1.8,0
2021,6,7,22,98,6,18.3,1.8,0
2021,6,7,22,99,9,18.3,1.8,0
2021,6,7,22,98,8,18.3,1.8,0
2021,6,7,23,99,5,18.1,1.8,0
2021,6,7,23,98,31,18.1,1.8,0
2021,6,7,0,99,2,16.4,4.7,0
2021,6,7,0,98,4,16.4,4.7,0
2021,6,7,1,99,0,15.8,4.4,0
2021,6,7,1,98,0,15.8,4.4,0
2021,6,7,1,99,2,15.8,4.4,0
2021,6,7,2,98,1,15.7,4.1,0
2021,6,7,2,99,3,15.7,4.1,0
2021,6,8,6,98,18,14.7,2.2,0
2021,6,8,6,99,49,14.7,2.2,0
2021,6,8,6,98,21,14.7,2.2,0
2021,6,8,7,99,47,17.1,2.4,0
2021,6,8,7,98,29,17.1,2.4,0
2021,6,8,7,99,65,17.1,2.4,0
2021,6,8,8,98,33,18.5,4,0
2021,6,8,8,99,38,18.5,4,0
2021,6,8,8,98,22,18.5,4,0
2021,6,8,8,99,29,18.5,4,0
2021,6,8,9,98,29,18.8,5.9,0
2021,6,8,9,99,55,18.8,5.9,0
2021,6,8,9,99,30,18.8,5.9,0
2021,6,8,9,98,13,18.8,5.9,0
2021,6,8,10,99,83,19.1,5.8,0
2021,6,8,10,98,13,19.1,5.8,0
2021,6,8,10,98,24,19.1,5.8,0
2021,6,8,10,99,52,19.1,5.8,0
2021,6,8,10,99,69,19.1,5.8,0
2021,6,8,10,98,7,19.1,5.8,0
2021,6,8,11,98,12,19.7,4.8,0
2021,6,8,11,99,81,19.7,4.8,0
2021,6,8,11,99,63,19.7,4.8,0
2021,6,8,11,98,16,19.7,4.8,0
2021,6,8,11,98,13,19.7,4.8,0
2021,6,8,11,99,59,19.7,4.8,0
2021,6,8,12,99,63,20.8,4.4,0
2021,6,8,12,98,18,20.8,4.4,0
2021,6,8,12,98,17,20.8,4.4,0
2021,6,8,12,99,99,20.8,4.4,0
2021,6,8,13,99,132,21.2,5.2,0
2021,6,8,13,98,86,21.2,5.2,0
2021,6,8,13,98,38,21.2,5.2,0
2021,6,8,13,99,89,21.2,5.2,0
2021,6,8,13,99,56,21.2,5.2,0
2021,6,8,13,98,46,21.2,5.2,0
2021,6,8,14,98,56,21.5,6.2,0
2021,6,8,14,99,58,21.5,6.2,0
2021,6,8,14,99,72,21.5,6.2,0
2021,6,8,14,98,47,21.5,6.2,0
2021,6,8,14,99,69,21.5,6.2,0
2021,6,8,14,98,104,21.5,6.2,0
2021,6,8,15,98,116,21.3,5.8,0
2021,6,8,15,99,64,21.3,5.8,0
2021,6,8,15,98,115,21.3,5.8,0
2021,6,8,15,99,87,21.3,5.8,0
2021,6,8,15,98,158,21.3,5.8,0
2021,6,8,16,99,87,20.9,5.9,0
2021,6,8,16,98,155,20.9,5.9,0
2021,6,8,16,99,116,20.9,5.9,0
2021,6,8,16,99,90,20.9,5.9,0
2021,6,8,16,98,100,20.9,5.9,0
2021,6,8,17,98,99,20.6,4.3,0
2021,6,8,17,99,117,20.6,4.3,0
2021,6,8,17,99,85,20.6,4.3,0
2021,6,8,17,98,90,20.6,4.3,0
2021,6,8,17,98,78,20.6,4.3,0
2021,6,8,17,99,73,20.6,4.3,0
2021,6,8,18,99,43,20.3,5,0
2021,6,8,18,98,75,20.3,5,0
2021,6,8,18,98,79,20.3,5,0
2021,6,8,18,99,89,20.3,5,0
2021,6,8,18,99,61,20.3,5,0
2021,6,8,18,98,67,20.3,5,0
2021,6,8,19,98,85,19.2,3.6,0
2021,6,8,19,99,43,19.2,3.6,0
2021,6,8,19,99,42,19.2,3.6,0
2021,6,8,19,98,88,19.2,3.6,0
2021,6,8,20,98,128,18.7,1.8,0
2021,6,8,20,99,49,18.7,1.8,0
2021,6,8,20,99,34,18.7,1.8,0
2021,6,8,20,98,85,18.7,1.8,0
2021,6,8,20,98,46,18.7,1.8,0
2021,6,8,20,99,31,18.7,1.8,0
2021,6,8,21,98,27,19.5,1.4,0
2021,6,8,21,99,39,19.5,1.4,0
2021,6,8,21,99,18,19.5,1.4,0
2021,6,8,21,98,35,19.5,1.4,0
2021,6,8,21,98,28,19.5,1.4,0
2021,6,8,21,99,8,19.5,1.4,0
2021,6,8,22,98,41,18.7,2.1,0
2021,6,8,22,99,16,18.7,2.1,0
2021,6,8,22,98,50,18.7,2.1,0
2021,6,8,22,99,10,18.7,2.1,0
2021,6,8,22,98,21,18.7,2.1,0
2021,6,8,23,99,21,16.8,0.9,0
2021,6,8,23,98,40,16.8,0.9,0
2021,6,8,0,99,3,17.2,1.8,0
2021,6,8,0,98,10,17.2,1.8,0
2021,6,8,1,99,1,15.9,1.5,0
2021,6,8,1,98,4,15.9,1.5,0
2021,6,8,1,99,2,15.9,1.5,0
2021,6,8,2,98,10,15,1.5,0
2021,6,8,2,99,1,15,1.5,0
2021,6,9,6,98,14,13.9,-,0
2021,6,9,6,99,48,13.9,-,0
2021,6,9,6,98,14,13.9,-,0
2021,6,9,7,99,56,16.5,-,0
2021,6,9,7,98,27,16.5,-,0
2021,6,9,8,98,42,18.6,1.6,0
2021,6,9,8,99,32,18.6,1.6,0
2021,6,9,9,98,27,19.9,3.2,0
2021,6,9,9,99,41,19.9,3.2,0
2021,6,9,10,98,14,20.8,3.4,0
2021,6,9,10,99,104,20.8,3.4,0
2021,6,9,10,98,18,20.8,3.4,0
2021,6,9,11,99,68,21.2,3.9,0
2021,6,9,11,98,22,21.2,3.9,0
2021,6,9,11,99,121,21.2,3.9,0
2021,6,9,12,98,18,21.6,3.9,0
2021,6,9,12,99,74,21.6,3.9,0
2021,6,9,13,98,42,21.7,5.8,0
2021,6,9,13,99,93,21.7,5.8,0
2021,6,9,13,98,78,21.7,5.8,0
2021,6,9,14,99,65,21.8,4.8,0
2021,6,9,14,99,66,21.8,4.8,0
2021,6,9,13,99,61,21.7,5.8,0
2021,6,9,13,98,70,21.7,5.8,0
2021,6,9,14,98,92,21.8,4.8,0
2021,6,9,14,98,135,21.8,4.8,0
2021,6,9,14,98,75,21.8,4.8,0
2021,6,9,14,99,66,21.8,4.8,0
2021,6,9,13,99,145,21.7,5.8,0
2021,6,9,12,98,33,21.6,3.9,0
2021,6,9,12,99,126,21.6,3.9,0
2021,6,9,11,98,16,21.2,3.9,0
2021,6,9,11,99,90,21.2,3.9,0
2021,6,9,11,98,29,21.2,3.9,0
2021,6,9,10,99,94,20.8,3.4,0
2021,6,9,10,98,12,20.8,3.4,0
2021,6,9,10,99,114,20.8,3.4,0
2021,6,9,9,98,24,19.9,3.2,0
2021,6,9,9,99,102,19.9,3.2,0
2021,6,9,8,98,18,18.6,1.6,0
2021,6,9,8,99,42,18.6,1.6,0
2021,6,9,7,99,48,16.5,-,0
2021,6,9,15,98,143,22,4.6,0
2021,6,9,15,99,159,22,4.6,0
2021,6,9,15,98,192,22,4.6,0
2021,6,9,15,99,97,22,4.6,0
2021,6,9,15,98,158,22,4.6,0
2021,6,9,16,98,161,21.8,4.2,0
2021,6,9,16,99,99,21.8,4.2,0
2021,6,9,16,99,109,21.8,4.2,0
2021,6,9,16,98,99,21.8,4.2,0
2021,6,9,16,99,96,21.8,4.2,0
2021,6,9,17,98,98,21.8,4,0
2021,6,9,17,99,112,21.8,4,0
2021,6,9,17,98,146,21.8,4,0
2021,6,9,17,99,88,21.8,4,0
2021,6,9,17,98,79,21.8,4,0
2021,6,9,17,99,84,21.8,4,0
2021,6,9,18,98,82,21.5,3.6,0
2021,6,9,18,99,53,21.5,3.6,0
2021,6,9,18,98,94,21.5,3.6,0
2021,6,9,18,99,82,21.5,3.6,0
2021,6,9,18,98,71,21.5,3.6,0
2021,6,9,18,99,55,21.5,3.6,0
2021,6,9,19,98,74,20.9,2.4,0
2021,6,9,19,99,38,20.9,2.4,0
2021,6,9,19,99,44,20.9,2.4,0
2021,6,9,19,98,77,20.9,2.4,0
2021,6,9,20,99,64,19.7,2.1,0
2021,6,9,20,98,192,19.7,2.1,0
2021,6,9,20,99,28,19.7,2.1,0
2021,6,9,20,98,94,19.7,2.1,0
2021,6,9,20,99,25,19.7,2.1,0
2021,6,9,20,98,72,19.7,2.1,0
2021,6,9,21,98,75,18.3,2.3,0
2021,6,9,21,99,10,18.3,2.3,0
2021,6,9,21,99,19,18.3,2.3,0
2021,6,9,21,98,62,18.3,2.3,0
2021,6,9,21,99,5,18.3,2.3,0
2021,6,9,22,98,55,17.4,0.6,0
2021,6,9,22,99,10,17.4,0.6,0
2021,6,9,21,98,51,18.3,2.3,0
2021,6,9,22,98,51,17.4,0.6,0
2021,6,9,22,99,5,17.4,0.6,0
2021,6,9,22,98,43,17.4,0.6,0
2021,6,9,23,99,12,16.3,1.2,0
2021,6,9,23,98,18,16.3,1.2,0
2021,6,9,0,99,7,15.6,0.6,0
2021,6,9,0,98,2,15.6,0.6,0
2021,6,9,1,99,7,15,1.5,0
2021,6,9,1,98,12,15,1.5,0
2021,6,9,1,99,2,15,1.5,0
2021,6,9,2,98,6,14.3,2.1,0
2021,6,9,2,99,2,14.3,2.1,0
2021,6,10,6,98,19,12.9,2.4,0
2021,6,10,6,99,52,12.9,2.4,0
2021,6,10,6,98,14,12.9,2.4,0
2021,6,10,7,99,43,16,1.9,0
2021,6,10,7,98,28,16,1.9,0
2021,6,10,7,99,47,16,1.9,0
2021,6,10,8,98,29,18.3,1.3,0
2021,6,10,8,99,49,18.3,1.3,0
2021,6,10,8,98,23,18.3,1.3,0
2021,6,10,8,99,25,18.3,1.3,0
2021,6,10,9,98,14,20.4,1.9,0
2021,6,10,9,99,68,20.4,1.9,0
2021,6,10,9,98,15,20.4,1.9,0
2021,6,10,9,99,66,20.4,1.9,0
2021,6,10,10,99,93,21.4,3.3,0
2021,6,10,10,98,17,21.4,3.3,0
2021,6,10,10,99,56,21.4,3.3,0
2021,6,10,10,98,11,21.4,3.3,0
2021,6,10,10,99,69,21.4,3.3,0
2021,6,10,10,98,28,21.4,3.3,0
2021,6,10,11,98,10,21.9,3.9,0
2021,6,10,11,99,107,21.9,3.9,0
2021,6,10,11,99,77,21.9,3.9,0
2021,6,10,11,98,23,21.9,3.9,0
2021,6,10,11,98,21,21.9,3.9,0
2021,6,10,11,99,95,21.9,3.9,0
2021,6,10,12,98,24,22.5,3,0
2021,6,10,12,99,143,22.5,3,0
2021,6,10,12,98,39,22.5,3,0
2021,6,10,12,99,107,22.5,3,0
2021,6,10,13,98,71,23.1,3.6,0
2021,6,10,13,99,196,23.1,3.6,0
2021,6,10,13,98,49,23.1,3.6,0
2021,6,10,13,99,107,23.1,3.6,0
2021,6,10,13,98,41,23.1,3.6,0
2021,6,10,13,99,78,23.1,3.6,0
2021,6,10,14,99,80,22.9,4.3,0
2021,6,10,14,98,85,22.9,4.3,0
2021,6,10,14,99,76,22.9,4.3,0
2021,6,10,14,98,73,22.9,4.3,0
2021,6,10,14,98,139,22.9,4.3,0
2021,6,10,14,99,110,22.9,4.3,0
2021,6,10,15,98,100,22.7,3,0
2021,6,10,15,99,94,22.7,3,0
2021,6,10,15,98,122,22.7,3,0
2021,6,10,15,99,138,22.7,3,0
2021,6,10,15,98,191,22.7,3,0
2021,6,10,16,99,111,23.5,3.5,0
2021,6,10,16,99,108,23.5,3.5,0
2021,6,10,16,98,184,23.5,3.5,0
2021,6,10,16,98,134,23.5,3.5,0
2021,6,10,16,99,114,23.5,3.5,0
2021,6,10,17,98,103,23.6,3.8,0
2021,6,10,17,99,82,23.6,3.8,0
2021,6,10,17,98,103,23.6,3.8,0
2021,6,10,17,99,121,23.6,3.8,0
2021,6,10,17,98,82,23.6,3.8,0
2021,6,10,17,99,104,23.6,3.8,0
2021,6,10,18,98,101,23.7,3.4,0
2021,6,10,18,99,90,23.7,3.4,0
2021,6,10,18,98,86,23.7,3.4,0
2021,6,10,18,99,65,23.7,3.4,0
2021,6,10,18,98,71,23.7,3.4,0
2021,6,10,18,99,50,23.7,3.4,0
2021,6,10,19,98,89,23,4.3,0
2021,6,10,19,99,50,23,4.3,0
2021,6,10,19,98,90,23,4.3,0
2021,6,10,19,99,70,23,4.3,0
2021,6,10,20,98,201,22.3,3.2,0
2021,6,10,20,99,65,22.3,3.2,0
2021,6,10,20,98,145,22.3,3.2,0
2021,6,10,20,99,44,22.3,3.2,0
2021,6,10,20,98,94,22.3,3.2,0
2021,6,10,20,99,38,22.3,3.2,0
2021,6,10,21,98,112,21.4,2.7,0
2021,6,10,21,99,31,21.4,2.7,0
2021,6,10,21,98,83,21.4,2.7,0
2021,6,10,21,99,23,21.4,2.7,0
2021,6,10,21,98,79,21.4,2.7,0
2021,6,10,21,99,15,21.4,2.7,0
2021,6,10,22,98,33,19.5,2,0
2021,6,10,22,99,15,19.5,2,0
2021,6,10,22,98,78,19.5,2,0
2021,6,10,22,99,12,19.5,2,0
2021,6,10,22,98,49,19.5,2,0
2021,6,10,23,99,14,18.2,1.3,0
2021,6,10,23,98,86,18.2,1.3,0
2021,6,10,0,99,11,15,0.8,0
2021,6,10,0,98,20,15,0.8,0
2021,6,10,1,99,2,13.8,2.7,0
2021,6,10,1,98,2,13.8,2.7,0
2021,6,10,1,99,3,13.8,2.7,0
2021,6,10,2,98,4,13.2,2.1,0
2021,6,10,2,99,3,13.2,2.1,0
2021,6,11,6,98,15,14.5,2.1,0
2021,6,11,6,99,49,14.5,2.1,0
2021,6,11,6,98,15,14.5,2.1,0
2021,6,11,7,99,56,17.9,2,0
2021,6,11,7,98,30,17.9,2,0
2021,6,11,7,99,61,17.9,2,0
2021,6,11,8,98,40,19.4,2.6,0
2021,6,11,8,99,36,19.4,2.6,0
2021,6,11,8,98,22,19.4,2.6,0
2021,6,11,8,99,32,19.4,2.6,0
2021,6,11,9,98,33,21.2,2.2,0
2021,6,11,9,99,66,21.2,2.2,0
2021,6,11,9,98,15,21.2,2.2,0
2021,6,11,9,99,62,21.2,2.2,0
2021,6,11,10,99,46,22.2,4.4,0
2021,6,11,10,98,6,22.2,4.4,0
2021,6,11,10,99,66,22.2,4.4,0
2021,6,11,10,98,38,22.2,4.4,0
2021,6,11,10,98,5,22.2,4.4,0
2021,6,11,10,99,102,22.2,4.4,0
2021,6,11,11,98,19,22.3,5.3,0
2021,6,11,11,99,123,22.3,5.3,0
2021,6,11,11,98,21,22.3,5.3,0
2021,6,11,11,99,113,22.3,5.3,0
2021,6,11,11,98,30,22.3,5.3,0
2021,6,11,11,99,130,22.3,5.3,0
2021,6,11,12,98,17,22.9,5.2,0
2021,6,11,12,99,86,22.9,5.2,0
2021,6,11,12,99,142,22.9,5.2,0
2021,6,11,12,98,29,22.9,5.2,0
2021,6,11,13,98,69,23.6,4.3,0
2021,6,11,13,99,199,23.6,4.3,0
2021,6,11,13,98,64,23.6,4.3,0
2021,6,11,13,99,123,23.6,4.3,0
2021,6,11,13,98,64,23.6,4.3,0
2021,6,11,13,99,113,23.6,4.3,0
2021,6,11,14,99,144,24.2,3.6,0
2021,6,11,14,98,106,24.2,3.6,0
2021,6,11,14,98,125,24.2,3.6,0
2021,6,11,14,99,114,24.2,3.6,0
2021,6,11,14,98,129,24.2,3.6,0
2021,6,11,14,99,93,24.2,3.6,0
2021,6,11,15,98,113,24.1,4.7,0
2021,6,11,15,99,187,24.1,4.7,0
2021,6,11,15,98,138,24.1,4.7,0
2021,6,11,15,99,182,24.1,4.7,0
2021,6,11,15,98,201,24.1,4.7,0
2021,6,11,16,99,176,24.2,5.1,0
2021,6,11,16,98,196,24.2,5.1,0
2021,6,11,16,99,115,24.2,5.1,0
2021,6,11,16,98,99,24.2,5.1,0
2021,6,11,17,99,102,24,6.1,0
2021,6,11,16,99,95,24.2,5.1,0
2021,6,11,17,98,114,24,6.1,0
2021,6,11,17,98,152,24,6.1,0
2021,6,11,17,99,169,24,6.1,0
2021,6,11,17,99,115,24,6.1,0
2021,6,11,17,98,95,24,6.1,0
2021,6,11,18,98,79,23.8,6.2,0
2021,6,11,18,99,117,23.8,6.2,0
2021,6,11,18,98,133,23.8,6.2,0
2021,6,11,18,99,113,23.8,6.2,0
2021,6,11,18,98,105,23.8,6.2,0
2021,6,11,19,99,117,22.8,6,0
2021,6,11,18,99,74,23.8,6.2,0
2021,6,11,19,98,125,22.8,6,0
2021,6,11,19,98,117,22.8,6,0
2021,6,11,20,99,153,22.1,4.9,0
2021,6,11,19,99,76,22.8,6,0
2021,6,11,20,98,179,22.1,4.9,0
2021,6,11,20,98,92,22.1,4.9,0
2021,6,11,20,99,56,22.1,4.9,0
2021,6,11,20,99,56,22.1,4.9,0
2021,6,11,20,98,94,22.1,4.9,0
2021,6,11,21,99,43,21,4.6,0
2021,6,11,21,98,95,21,4.6,0
2021,6,11,21,99,40,21,4.6,0
2021,6,11,21,98,98,21,4.6,0
2021,6,11,21,98,126,21,4.6,0
2021,6,11,21,99,52,21,4.6,0
2021,6,11,22,98,134,19.7,3.6,0
2021,6,11,22,99,29,19.7,3.6,0
2021,6,11,22,99,27,19.7,3.6,0
2021,6,11,22,98,129,19.7,3.6,0
2021,6,11,22,98,160,19.7,3.6,0
2021,6,11,23,99,32,18.9,3.7,0
2021,6,11,23,98,217,18.9,3.7,0
2021,6,11,0,99,14,16.8,1.8,0
2021,6,11,0,98,85,16.8,1.8,0
2021,6,11,1,99,4,15,1.5,0
2021,6,11,1,98,29,15,1.5,0
2021,6,11,1,99,1,15,1.5,0
2021,6,11,2,98,19,14.4,1.1,0
2021,6,11,2,99,5,14.4,1.1,0
2021,6,12,6,98,3,17.9,2.4,0
2021,6,12,6,99,5,17.9,2.4,0
2021,6,12,6,98,4,17.9,2.4,0
2021,6,12,7,99,12,18.7,2.8,0
2021,6,12,7,98,4,18.7,2.8,0
2021,6,12,7,99,4,18.7,2.8,0
2021,6,12,8,98,5,19.8,2.7,0
2021,6,12,8,99,22,19.8,2.7,0
2021,6,12,8,98,2,19.8,2.7,0
2021,6,12,8,99,23,19.8,2.7,0
2021,6,12,9,98,20,19.1,3.5,0
2021,6,12,9,99,49,19.1,3.5,0
2021,6,12,9,98,18,19.1,3.5,0
2021,6,12,9,99,84,19.1,3.5,0
2021,6,12,10,98,23,20.1,4.3,0
2021,6,12,10,99,85,20.1,4.3,0
2021,6,12,10,99,77,20.1,4.3,0
2021,6,12,10,98,16,20.1,4.3,0
2021,6,12,10,98,17,20.1,4.3,0
2021,6,12,11,99,51,20.7,4.3,0
2021,6,12,10,99,111,20.1,4.3,0
2021,6,12,11,98,38,20.7,4.3,0
2021,6,12,11,99,103,20.7,4.3,0
2021,6,12,11,98,15,20.7,4.3,0
2021,6,12,11,98,12,20.7,4.3,0
2021,6,12,11,99,117,20.7,4.3,0
2021,6,12,11,99,87,20.7,4.3,0
2021,6,12,11,98,33,20.7,4.3,0
2021,6,12,12,99,109,20.7,4.9,0
2021,6,12,12,98,19,20.7,4.9,0
2021,6,12,12,98,27,20.7,4.9,0
2021,6,12,12,99,168,20.7,4.9,0
2021,6,12,12,99,96,20.7,4.9,0
2021,6,12,12,98,41,20.7,4.9,0
2021,6,12,12,99,158,20.7,4.9,0
2021,6,12,12,98,35,20.7,4.9,0
2021,6,12,13,98,52,21.4,6.2,0
2021,6,12,13,99,127,21.4,6.2,0
2021,6,12,13,99,129,21.4,6.2,0
2021,6,12,13,98,51,21.4,6.2,0
2021,6,12,13,99,103,21.4,6.2,0
2021,6,12,13,98,67,21.4,6.2,0
2021,6,12,13,98,43,21.4,6.2,0
2021,6,12,14,99,100,21.1,5.1,0
2021,6,12,13,99,81,21.4,6.2,0
2021,6,12,14,98,61,21.1,5.1,0
2021,6,12,14,98,127,21.1,5.1,0
2021,6,12,14,99,157,21.1,5.1,0
2021,6,12,14,98,161,21.1,5.1,0
2021,6,12,14,99,105,21.1,5.1,0
2021,6,12,15,98,134,20.5,5.6,0
2021,6,12,15,99,133,20.5,5.6,0
2021,6,12,15,99,44,20.5,5.6,0
2021,6,12,15,98,177,20.5,5.6,0
2021,6,12,15,98,126,20.5,5.6,0
2021,6,12,15,99,46,20.5,5.6,0
2021,6,12,15,99,35,20.5,5.6,0
2021,6,12,16,98,109,19.8,4.9,0
2021,6,12,16,99,43,19.8,4.9,0
2021,6,12,16,98,92,19.8,4.9,0
2021,6,12,16,98,137,19.8,4.9,0
2021,6,12,16,99,45,19.8,4.9,0
2021,6,12,16,99,40,19.8,4.9,0
2021,6,12,16,98,125,19.8,4.9,0
2021,6,12,16,99,16,19.8,4.9,0
2021,6,12,17,98,121,19.2,7.4,0
2021,6,12,17,98,106,19.2,7.4,0
2021,6,12,17,99,24,19.2,7.4,0
2021,6,12,17,99,16,19.2,7.4,0
2021,6,12,17,98,59,19.2,7.4,0
2021,6,12,17,99,40,19.2,7.4,0
2021,6,12,17,98,83,19.2,7.4,0
2021,6,12,18,98,79,18.7,5.4,0
2021,6,12,18,99,23,18.7,5.4,0
2021,6,12,18,99,35,18.7,5.4,0
2021,6,12,18,98,85,18.7,5.4,0
2021,6,12,18,98,88,18.7,5.4,0
2021,6,12,18,99,14,18.7,5.4,0
2021,6,12,19,98,77,17.3,5.6,0
2021,6,12,19,99,28,17.3,5.6,0
2021,6,12,19,99,18,17.3,5.6,0
2021,6,12,19,98,36,17.3,5.6,0
2021,6,12,20,98,66,16.4,4.3,0
2021,6,12,20,99,23,16.4,4.3,0
2021,6,12,20,98,28,16.4,4.3,0
2021,6,12,20,99,8,16.4,4.3,0
2021,6,12,20,98,27,16.4,4.3,0
2021,6,12,20,99,7,16.4,4.3,0
2021,6,12,21,98,36,15.6,3,0.2
2021,6,12,21,99,5,15.6,3,0.2
2021,6,12,21,99,6,15.6,3,0.2
2021,6,12,21,98,25,15.6,3,0.2
2021,6,12,21,99,7,15.6,3,0.2
2021,6,12,21,98,4,15.6,3,0.2
2021,6,12,22,98,16,15.3,3.3,0.2
2021,6,12,22,99,2,15.3,3.3,0.2
2021,6,12,22,98,35,15.3,3.3,0.2
2021,6,12,22,99,8,15.3,3.3,0.2
2021,6,12,23,98,49,14.8,3.2,0
2021,6,12,23,99,3,14.8,3.2,0
2021,6,12,23,98,6,14.8,3.2,0
2021,6,12,0,99,9,18.3,3.3,0
2021,6,12,0,98,55,18.3,3.3,0
2021,6,12,1,99,5,18,2.9,0
2021,6,12,1,98,13,18,2.9,0
2021,6,12,1,99,7,18,2.9,0
2021,6,12,2,98,2,17.7,3.5,0
2021,6,12,2,99,4,17.7,3.5,0
2021,6,13,6,98,1,14,1.1,0.3
2021,6,13,6,99,2,14,1.1,0.3
2021,6,13,6,98,0,14,1.1,0.3
2021,6,13,7,99,10,14.2,1.4,0.3
2021,6,13,7,98,2,14.2,1.4,0.3
2021,6,13,7,99,10,14.2,1.4,0.3
2021,6,13,8,98,3,14.6,2.3,0.2
2021,6,13,8,99,11,14.6,2.3,0.2
